14000000-34000000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space]
70dc6000-70dc7000 rw-p 002d4000 fe:0a 1385                               /system/framework/arm64/boot.oat
70dc7000-70dd6000 r--p 00000000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70dd6000-70e12000 r-xp 0000f000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e12000-70e13000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e13000-70e16000 rw-p 00000000 fe:0a 1397                               /system/framework/boot-core-libart.vdex
70e16000-70e17000 r--p 0004b000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e17000-70e18000 rw-p 0004c000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e18000-70e26000 r--p 00000000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e26000-70e55000 r-xp 0000e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e55000-70e56000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e56000-70e58000 rw-p 00000000 fe:0a 1417                               /system/framework/boot-okhttp.vdex
70e58000-70e59000 r--p 0003d000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e59000-70e5a000 rw-p 0003e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e5a000-70e61000 r--p 00000000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e61000-70e70000 r-xp 00007000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e70000-70e71000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e71000-70e79000 rw-p 00000000 fe:0a 1393                               /system/framework/boot-bouncycastle.vdex
70e79000-70e7a000 r--p 00016000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7a000-70e7b000 rw-p 00017000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7b000-70e7e000 r--p 00000000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e7e000-70e83000 rw-p 00000000 fe:0a 1391                               /system/framework/boot-apache-xml.vdex
70e83000-70e84000 r--p 00003000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e84000-70e85000 rw-p 00004000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e85000-71060000 r--p 00000000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71060000-7168b000 r-xp 001db000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
7168b000-7168c000 rw-p 00000000 00:00 0                                  [anon:.bss]
7168c000-71736000 rw-p 00000000 fe:0a 1413                               /system/framework/boot-framework.vdex
71736000-71737000 r--p 00806000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71737000-71738000 rw-p 00807000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71738000-7173a000 r--p 00000000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173a000-7173b000 rw-p 00000000 fe:0a 1405                               /system/framework/boot-framework-graphics.vdex
7173b000-7173c000 r--p 00002000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173c000-7173d000 rw-p 00003000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173d000-7173f000 r--p 00000000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
7173f000-71741000 rw-p 00000000 fe:0a 1407                               /system/framework/boot-framework-location.vdex
71741000-71742000 r--p 00002000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71742000-71743000 rw-p 00003000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71743000-71745000 r--p 00000000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71745000-71746000 r-xp 00002000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71746000-71747000 rw-p 00000000 00:00 0                                  [anon:.bss]
71747000-71748000 rw-p 00000000 fe:0a 1403                               /system/framework/boot-framework-connectivity-b.vdex
71748000-71749000 r--p 00003000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71749000-7174a000 rw-p 00004000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
7174a000-7174f000 r--p 00000000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
7174f000-71766000 r-xp 00005000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71766000-71767000 rw-p 00000000 fe:0a 1399                               /system/framework/boot-ext.vdex
71767000-71768000 r--p 0001c000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71768000-71769000 rw-p 0001d000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71769000-71771000 r--p 00000000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71771000-71780000 rw-p 00000000 fe:0a 1419                               /system/framework/boot-telephony-common.vdex
71780000-71781000 r--p 00008000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71781000-71782000 rw-p 00009000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71782000-71785000 r--p 00000000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71785000-71786000 r-xp 00003000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71786000-7178b000 rw-p 00000000 fe:0a 1421                               /system/framework/boot-voip-common.vdex
7178b000-7178c000 r--p 00004000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178c000-7178d000 rw-p 00005000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178d000-7178f000 r--p 00000000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
7178f000-71791000 rw-p 00000000 fe:0a 1415                               /system/framework/boot-ims-common.vdex
71791000-71792000 r--p 00002000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71792000-71793000 rw-p 00003000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71793000-71795000 r--p 00000000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71795000-71796000 rw-p 00000000 fe:0a 1411                               /system/framework/boot-framework-platformcrashrecovery.vdex
71796000-71797000 r--p 00002000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71797000-71798000 rw-p 00003000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71798000-7179a000 r--p 00000000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179a000-7179b000 rw-p 00000000 fe:0a 1409                               /system/framework/boot-framework-ondeviceintelligence-platform.vdex
7179b000-7179c000 r--p 00002000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179c000-7179d000 rw-p 00003000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179d000-717cb000 r--p 00000000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
717cb000-7188c000 r-xp 0002e000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
7188c000-7188d000 rw-p 00000000 00:00 0                                  [anon:.bss]
7188d000-71896000 rw-p 00000000 fe:0a 1395                               /system/framework/boot-core-icu4j.vdex
71896000-71897000 r--p 000ef000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71897000-71898000 rw-p 000f0000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71898000-72167000 rw-p 00000000 00:00 0 
72167000-7217e000 r--p 00000000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
7217e000-721ae000 rw-p 00000000 fe:38 4804                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.vdex
721ae000-721af000 r--p 00017000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721af000-721b0000 rw-p 00018000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721b0000-727d6000 rw-p 00000000 00:00 0                                  [anon:dalvik-zygote space]
727d6000-727d7000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
727d7000-72820000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
72820000-751b1000 ---p 00000000 00:00 0                                  [anon:dalvik-non moving space]
751b1000-761b0000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
ebad6000-ebad7000 ---p 00000000 00:00 0                                  [anon:dalvik-Sentinel fault page]
5ef8c00000-5ef9525000 rw-s 5ef8c00000 00:11 513                          /dev/mali0
5ef9600000-5ef9a01000 rw-s 5ef9600000 00:11 513                          /dev/mali0
5ef9c00000-5ef9f76000 rw-s 5ef9c00000 00:11 513                          /dev/mali0
5efa000000-5efaaf1000 rw-s 5efa000000 00:11 513                          /dev/mali0
5efac00000-5efb65e000 rw-s 5efac00000 00:11 513                          /dev/mali0
5efb6ba000-5efb75d000 rw-s 5efb6ba000 00:11 513                          /dev/mali0
5efb800000-5efba4a000 rw-s 5efb800000 00:11 513                          /dev/mali0
5efbbc0000-5efbc00000 rw-s 5efbbc0000 00:11 513                          /dev/mali0
5efbc00000-5efbe21000 rw-s 5efbc00000 00:11 513                          /dev/mali0
5efbe60000-5efbea0000 rw-s 5efbe60000 00:11 513                          /dev/mali0
5efbea0000-5efbee0000 rw-s 5efbea0000 00:11 513                          /dev/mali0
5efbee0000-5efbf00000 rw-s 5efbee0000 00:11 513                          /dev/mali0
5efbf00000-5efbf20000 rw-s 5efbf00000 00:11 513                          /dev/mali0
5efbf20000-5efbf40000 rw-s 5efbf20000 00:11 513                          /dev/mali0
5efbf40000-5efbf60000 rw-s 5efbf40000 00:11 513                          /dev/mali0
5efbf60000-5efbf80000 rw-s 5efbf60000 00:11 513                          /dev/mali0
5efbf80000-5efbfa0000 rw-s 5efbf80000 00:11 513                          /dev/mali0
5efbfa0000-5efbfc0000 rw-s 5efbfa0000 00:11 513                          /dev/mali0
5efbfc0000-5efbfe0000 rw-s 5efbfc0000 00:11 513                          /dev/mali0
5efbfe0000-5efc000000 rw-s 5efbfe0000 00:11 513                          /dev/mali0
5efc000000-5efc401000 rw-s 5efc000000 00:11 513                          /dev/mali0
5efc403000-5efc423000 rw-s 5efc403000 00:11 513                          /dev/mali0
5efc423000-5efc443000 rw-s 5efc423000 00:11 513                          /dev/mali0
5efc443000-5efc463000 rw-s 5efc443000 00:11 513                          /dev/mali0
5efc463000-5efc483000 rw-s 5efc463000 00:11 513                          /dev/mali0
5efc483000-5efc4a3000 rw-s 5efc483000 00:11 513                          /dev/mali0
5efc4a3000-5efc4c3000 rw-s 5efc4a3000 00:11 513                          /dev/mali0
5efc4c3000-5efc4e3000 rw-s 5efc4c3000 00:11 513                          /dev/mali0
5efc4e3000-5efc503000 rw-s 5efc4e3000 00:11 513                          /dev/mali0
5efc5c0000-5efc5e0000 rw-s 5efc5c0000 00:11 513                          /dev/mali0
5efc5e0000-5efc600000 rw-s 5efc5e0000 00:11 513                          /dev/mali0
5efc600000-5efd01f000 rw-s 5efc600000 00:11 513                          /dev/mali0
5efd027000-5efd047000 rw-s 5efd027000 00:11 513                          /dev/mali0
5efd047000-5efd067000 rw-s 5efd047000 00:11 513                          /dev/mali0
5efd067000-5efd087000 rw-s 5efd067000 00:11 513                          /dev/mali0
5efd087000-5efd0a7000 rw-s 5efd087000 00:11 513                          /dev/mali0
5efd0a7000-5efd0c7000 rw-s 5efd0a7000 00:11 513                          /dev/mali0
5efd0c7000-5efd0e7000 rw-s 5efd0c7000 00:11 513                          /dev/mali0
5efd0e7000-5efd107000 rw-s 5efd0e7000 00:11 513                          /dev/mali0
5efd107000-5efd127000 rw-s 5efd107000 00:11 513                          /dev/mali0
5efd127000-5efd200000 rw-s 5efd127000 00:11 513                          /dev/mali0
5efd200000-5efdc1f000 rw-s 5efd200000 00:11 513                          /dev/mali0
5efdc2e000-5efdc4e000 rw-s 5efdc2e000 00:11 513                          /dev/mali0
5efdc4e000-5efdd27000 rw-s 5efdc4e000 00:11 513                          /dev/mali0
5efdd27000-5efde00000 rw-s 5efdd27000 00:11 513                          /dev/mali0
5efde00000-5efe201000 rw-s 5efde00000 00:11 513                          /dev/mali0
5efe20d000-5efe20e000 rw-s 5efe20d000 00:11 513                          /dev/mali0
5efe20e000-5efe22e000 rw-s 5efe20e000 00:11 513                          /dev/mali0
5efe22e000-5efe24e000 rw-s 5efe22e000 00:11 513                          /dev/mali0
5efe24e000-5efe327000 rw-s 5efe24e000 00:11 513                          /dev/mali0
5efe327000-5efe400000 rw-s 5efe327000 00:11 513                          /dev/mali0
5efe400000-5efee1f000 rw-s 5efe400000 00:11 513                          /dev/mali0
5efee1f000-5efee20000 rw-s 5efee1f000 00:11 513                          /dev/mali0
5efee20000-5efee21000 rw-s 5efee20000 00:11 513                          /dev/mali0
5efee21000-5efee22000 rw-s 5efee21000 00:11 513                          /dev/mali0
5efee22000-5efee2e000 rw-s 5efee22000 00:11 513                          /dev/mali0
5efee2e000-5efee4e000 rw-s 5efee2e000 00:11 513                          /dev/mali0
5efee4e000-5efef27000 rw-s 5efee4e000 00:11 513                          /dev/mali0
5efef27000-5eff000000 rw-s 5efef27000 00:11 513                          /dev/mali0
5eff000000-5eff201000 rw-s 5eff000000 00:11 513                          /dev/mali0
5eff201000-5eff202000 rw-s 5eff201000 00:11 513                          /dev/mali0
5eff203000-5eff204000 rw-s 5eff203000 00:11 513                          /dev/mali0
5eff205000-5eff206000 rw-s 5eff205000 00:11 513                          /dev/mali0
5eff206000-5eff207000 rw-s 5eff206000 00:11 513                          /dev/mali0
5eff207000-5eff208000 rw-s 5eff207000 00:11 513                          /dev/mali0
5eff208000-5eff209000 rw-s 5eff208000 00:11 513                          /dev/mali0
5eff209000-5eff20a000 rw-s 5eff209000 00:11 513                          /dev/mali0
5eff20a000-5eff20b000 rw-s 5eff20a000 00:11 513                          /dev/mali0
5eff20b000-5eff20c000 rw-s 5eff20b000 00:11 513                          /dev/mali0
5eff20c000-5eff20d000 rw-s 5eff20c000 00:11 513                          /dev/mali0
5eff20d000-5eff20e000 rw-s 5eff20d000 00:11 513                          /dev/mali0
5eff20e000-5eff22e000 rw-s 5eff20e000 00:11 513                          /dev/mali0
5eff22e000-5eff24e000 rw-s 5eff22e000 00:11 513                          /dev/mali0
5eff24e000-5eff327000 rw-s 5eff24e000 00:11 513                          /dev/mali0
5eff327000-5eff400000 rw-s 5eff327000 00:11 513                          /dev/mali0
5eff400000-5effe1f000 rw-s 5eff400000 00:11 513                          /dev/mali0
5effe1f000-5effe20000 rw-s 5effe1f000 00:11 513                          /dev/mali0
5effe20000-5effe21000 rw-s 5effe20000 00:11 513                          /dev/mali0
5effe21000-5effe22000 rw-s 5effe21000 00:11 513                          /dev/mali0
5effe22000-5effe23000 rw-s 5effe22000 00:11 513                          /dev/mali0
5effe23000-5effe24000 rw-s 5effe23000 00:11 513                          /dev/mali0
5effe24000-5effe25000 rw-s 5effe24000 00:11 513                          /dev/mali0
5effe26000-5effe27000 rw-s 5effe26000 00:11 513                          /dev/mali0
5effe27000-5effe28000 rw-s 5effe27000 00:11 513                          /dev/mali0
5effe28000-5effe29000 rw-s 5effe28000 00:11 513                          /dev/mali0
5effe29000-5effe2a000 rw-s 5effe29000 00:11 513                          /dev/mali0
5effe2a000-5effe2b000 rw-s 5effe2a000 00:11 513                          /dev/mali0
5effe2b000-5effe2c000 rw-s 5effe2b000 00:11 513                          /dev/mali0
5effe2c000-5effe2d000 rw-s 5effe2c000 00:11 513                          /dev/mali0
5effe2d000-5effe2e000 rw-s 5effe2d000 00:11 513                          /dev/mali0
5effe2e000-5effe2f000 rw-s 5effe2e000 00:11 513                          /dev/mali0
5effe2f000-5effe30000 rw-s 5effe2f000 00:11 513                          /dev/mali0
5effe30000-5effe31000 rw-s 7f00010000 00:11 513                          /dev/mali0
5effe31000-5effe32000 rw-s 5effe31000 00:11 513                          /dev/mali0
5effe32000-5effe33000 rw-s 5effe32000 00:11 513                          /dev/mali0
5effe33000-5effe34000 rw-s 5effe33000 00:11 513                          /dev/mali0
5effe34000-5effe35000 rw-s 5effe34000 00:11 513                          /dev/mali0
5effe35000-5effe36000 rw-s 5effe35000 00:11 513                          /dev/mali0
5effe36000-5effe56000 rw-s 5effe36000 00:11 513                          /dev/mali0
5effe56000-5effe76000 rw-s 5effe56000 00:11 513                          /dev/mali0
5effe76000-5effe77000 rw-s 5effe76000 00:11 513                          /dev/mali0
5effe77000-5effe78000 rw-s 5effe77000 00:11 513                          /dev/mali0
5effe78000-5effe79000 rw-s 5effe78000 00:11 513                          /dev/mali0
5effe79000-5effe7a000 rw-s 5effe79000 00:11 513                          /dev/mali0
5effe7a000-5effe80000 rw-s 5effe7a000 00:11 513                          /dev/mali0
5effe80000-5effe96000 rw-s 5effe80000 00:11 513                          /dev/mali0
5effe96000-5effeb6000 rw-s 5effe96000 00:11 513                          /dev/mali0
5effeb6000-5effecc000 rw-s 5effeb6000 00:11 513                          /dev/mali0
5effecc000-5effee2000 rw-s 5effecc000 00:11 513                          /dev/mali0
5effee2000-5efff02000 rw-s 5effee2000 00:11 513                          /dev/mali0
5efff02000-5efff23000 rw-s 5efff02000 00:11 513                          /dev/mali0
5efff23000-5efff24000 rw-s 7f0000e000 00:11 513                          /dev/mali0
5efff24000-5efff44000 rw-s 5efff24000 00:11 513                          /dev/mali0
5efff44000-5efffc5000 rw-s 5efff44000 00:11 513                          /dev/mali0
5efffc5000-5efffc6000 rw-s 5efffc5000 00:11 513                          /dev/mali0
5efffc6000-5efffdc000 rw-s 5efffc6000 00:11 513                          /dev/mali0
5efffdc000-5efffdd000 rw-s 5efffdc000 00:11 513                          /dev/mali0
5efffdd000-5efffde000 rw-s 5efffdd000 00:11 513                          /dev/mali0
5efffde000-5efffdf000 rw-s 5efffde000 00:11 513                          /dev/mali0
5efffdf000-5efffe0000 rw-s 5efffdf000 00:11 513                          /dev/mali0
5efffe0000-5efffe1000 rw-s 7f0000d000 00:11 513                          /dev/mali0
5efffe1000-5efffe4000 rw-s 7f0000a000 00:11 513                          /dev/mali0
5efffe4000-5efffe5000 rw-s 7f00009000 00:11 513                          /dev/mali0
5efffe5000-5efffeb000 rw-s 7f00003000 00:11 513                          /dev/mali0
5efffeb000-5efffec000 rw-s 7f00002000 00:11 513                          /dev/mali0
5efffec000-5efffed000 rw-s 5efffec000 00:11 513                          /dev/mali0
5efffed000-5efffee000 rw-s 7f00001000 00:11 513                          /dev/mali0
5efffee000-5efffef000 rw-s 5efffee000 00:11 513                          /dev/mali0
5efffef000-5effff0000 rw-s 5efffef000 00:11 513                          /dev/mali0
5effff0000-5effff1000 rw-s 5effff0000 00:11 513                          /dev/mali0
5effff1000-5effff2000 rw-s 5effff1000 00:11 513                          /dev/mali0
5effff2000-5effff3000 rw-s 5effff2000 00:11 513                          /dev/mali0
5effff3000-5effff4000 rw-s 5effff3000 00:11 513                          /dev/mali0
5effff4000-5effff5000 rw-s 5effff4000 00:11 513                          /dev/mali0
5effff5000-5effff6000 rw-s 5effff5000 00:11 513                          /dev/mali0
5effff6000-5effff7000 rw-s 7f0000f000 00:11 513                          /dev/mali0
5effff7000-5effff8000 rw-s 5effff7000 00:11 513                          /dev/mali0
5effff8000-5effff9000 rw-s 5effff8000 00:11 513                          /dev/mali0
5effff9000-5effffa000 rw-s 5effff9000 00:11 513                          /dev/mali0
5effffa000-5effffb000 rw-s 5effffa000 00:11 513                          /dev/mali0
5effffb000-5effffc000 rw-s 5effffb000 00:11 513                          /dev/mali0
5effffc000-5effffd000 rw-s 5effffc000 00:11 513                          /dev/mali0
5effffd000-5effffe000 rw-s 5effffd000 00:11 513                          /dev/mali0
5effffe000-5efffff000 rw-s 5effffe000 00:11 513                          /dev/mali0
5efffff000-5f00000000 rw-s 5efffff000 00:11 513                          /dev/mali0
641105e000-6411060000 r--p 00000000 fe:0a 156                            /system/bin/app_process64
6411060000-6411061000 r-xp 00002000 fe:0a 156                            /system/bin/app_process64
6411061000-6411062000 r--p 00003000 fe:0a 156                            /system/bin/app_process64
6411062000-6411063000 rw-p 00004000 fe:0a 156                            /system/bin/app_process64
67461b4000-67461f1000 r-xp 00000000 fe:38 53493                          /data/app/~~na7dq0QJPM3TlOgWfFFaKg==/com.ss.android.ugc.aweme-sWxsoc19sPwX3CppMH73Qg==/lib/arm64/libyoga.so
67461f1000-67461f2000 ---p 00000000 00:00 0 
67461f2000-67461f5000 r--p 0003d000 fe:38 53493                          /data/app/~~na7dq0QJPM3TlOgWfFFaKg==/com.ss.android.ugc.aweme-sWxsoc19sPwX3CppMH73Qg==/lib/arm64/libyoga.so
67461f5000-67461f6000 rw-p 00040000 fe:38 53493                          /data/app/~~na7dq0QJPM3TlOgWfFFaKg==/com.ss.android.ugc.aweme-sWxsoc19sPwX3CppMH73Qg==/lib/arm64/libyoga.so
6746200000-6749a00000 ---p 00000000 00:00 0 
6749a6b000-6749ade000 r-xp 00000000 fe:38 53352                          /data/app/~~na7dq0QJPM3TlOgWfFFaKg==/com.ss.android.ugc.aweme-sWxsoc19sPwX3CppMH73Qg==/lib/arm64/libCoreCpt.so
6749ade000-6749aed000 ---p 00000000 00:00 0 
6749aed000-6749aee000 r--p 00072000 fe:38 53352                          /data/app/~~na7dq0QJPM3TlOgWfFFaKg==/com.ss.android.ugc.aweme-sWxsoc19sPwX3CppMH73Qg==/lib/arm64/libCoreCpt.so
6749aee000-6749aef000 rw-p 00073000 fe:38 53352                          /data/app/~~na7dq0QJPM3TlOgWfFFaKg==/com.ss.android.ugc.aweme-sWxsoc19sPwX3CppMH73Qg==/lib/arm64/libCoreCpt.so
6749aef000-6749af2000 rw-p 00000000 00:00 0                              [anon:.bss]
6749c00000-674da00000 ---p 00000000 00:00 0 
674dbaa000-674e24c000 ---p 00000000 00:00 0 
674e24c000-674e250000 rw-p 00000000 00:00 0 
674e250000-674f1f0000 ---p 00000000 00:00 0 
674f1f0000-674f1f4000 rw-p 00000000 00:00 0 
674f1f4000-6750764000 ---p 00000000 00:00 0 
6750764000-6750768000 rw-p 00000000 00:00 0 
6750768000-6750baa000 ---p 00000000 00:00 0 
6751801000-6752318000 ---p 00000000 00:00 0 
6752318000-675231c000 rw-p 00000000 00:00 0 
675231c000-6752974000 ---p 00000000 00:00 0 
6752974000-6752978000 rw-p 00000000 00:00 0 
6752978000-6753e44000 ---p 00000000 00:00 0 
6753e44000-6753e48000 rw-p 00000000 00:00 0 
6753e48000-6754801000 ---p 00000000 00:00 0 
6755801000-6755f48000 ---p 00000000 00:00 0 
6755f48000-6755f4c000 rw-p 00000000 00:00 0 
6755f4c000-6756b64000 ---p 00000000 00:00 0 
6756b64000-6756b68000 rw-p 00000000 00:00 0 
6756b68000-6757da0000 ---p 00000000 00:00 0 
6757da0000-6757da4000 rw-p 00000000 00:00 0 
6757da4000-6758b08000 ---p 00000000 00:00 0 
6758b08000-6758b0c000 rw-p 00000000 00:00 0 
6758b0c000-675a050000 ---p 00000000 00:00 0 
675a050000-675a054000 rw-p 00000000 00:00 0 
675a054000-675ad58000 ---p 00000000 00:00 0 
675ad58000-675ad5c000 rw-p 00000000 00:00 0 
675ad5c000-675c58c000 ---p 00000000 00:00 0 
675c58c000-675c590000 rw-p 00000000 00:00 0 
675c590000-675cea0000 ---p 00000000 00:00 0 
675cea0000-675cea4000 rw-p 00000000 00:00 0 
675cea4000-675d8a8000 ---p 00000000 00:00 0 
675d8a8000-675d8ac000 rw-p 00000000 00:00 0 
675d8ac000-675f0a4000 ---p 00000000 00:00 0 
675f0a4000-675f0a8000 rw-p 00000000 00:00 0 
675f0a8000-676026c000 ---p 00000000 00:00 0 
676026c000-6760270000 rw-p 00000000 00:00 0 
6760270000-6760afc000 ---p 00000000 00:00 0 
6760afc000-6760b00000 rw-p 00000000 00:00 0 
6760b00000-6761f84000 ---p 00000000 00:00 0 
6761f84000-6761f88000 rw-p 00000000 00:00 0 
6761f88000-6763650000 ---p 00000000 00:00 0 
6763650000-6763654000 rw-p 00000000 00:00 0 
6763654000-6763b58000 ---p 00000000 00:00 0 
6763b58000-6763b5c000 rw-p 00000000 00:00 0 
6763b5c000-6765438000 ---p 00000000 00:00 0 
6765438000-676543c000 rw-p 00000000 00:00 0 
676543c000-6765e54000 ---p 00000000 00:00 0 
6765e54000-6765e58000 rw-p 00000000 00:00 0 
6765e58000-67670c8000 ---p 00000000 00:00 0 
67670c8000-67670cc000 rw-p 00000000 00:00 0 
67670cc000-676823c000 ---p 00000000 00:00 0 
676823c000-6768240000 rw-p 00000000 00:00 0 
6768240000-6768801000 ---p 00000000 00:00 0 
6769801000-6769cac000 ---p 00000000 00:00 0 
6769cac000-6769cb0000 rw-p 00000000 00:00 0 
6769cb0000-676a801000 ---p 00000000 00:00 0 
676b801000-676c6c4000 ---p 00000000 00:00 0 
676c6c4000-676c6c8000 rw-p 00000000 00:00 0 
676c6c8000-676cf50000 ---p 00000000 00:00 0 
676cf50000-676cf54000 rw-p 00000000 00:00 0 
