14000000-34000000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space]
70dc5000-70dc6000 r--p 002d3000 fe:0a 1385                               /system/framework/arm64/boot.oat
70dc6000-70dc7000 rw-p 002d4000 fe:0a 1385                               /system/framework/arm64/boot.oat
70dc7000-70dd6000 r--p 00000000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70dd6000-70e12000 r-xp 0000f000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e12000-70e13000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e13000-70e16000 rw-p 00000000 fe:0a 1397                               /system/framework/boot-core-libart.vdex
70e16000-70e17000 r--p 0004b000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e17000-70e18000 rw-p 0004c000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e18000-70e26000 r--p 00000000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e26000-70e55000 r-xp 0000e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e55000-70e56000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e56000-70e58000 rw-p 00000000 fe:0a 1417                               /system/framework/boot-okhttp.vdex
70e58000-70e59000 r--p 0003d000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e59000-70e5a000 rw-p 0003e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e5a000-70e61000 r--p 00000000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e61000-70e70000 r-xp 00007000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e70000-70e71000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e71000-70e79000 rw-p 00000000 fe:0a 1393                               /system/framework/boot-bouncycastle.vdex
70e79000-70e7a000 r--p 00016000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7a000-70e7b000 rw-p 00017000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7b000-70e7e000 r--p 00000000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e7e000-70e83000 rw-p 00000000 fe:0a 1391                               /system/framework/boot-apache-xml.vdex
70e83000-70e84000 r--p 00003000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e84000-70e85000 rw-p 00004000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e85000-71060000 r--p 00000000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71060000-7168b000 r-xp 001db000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
7168b000-7168c000 rw-p 00000000 00:00 0                                  [anon:.bss]
7168c000-71736000 rw-p 00000000 fe:0a 1413                               /system/framework/boot-framework.vdex
71736000-71737000 r--p 00806000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71737000-71738000 rw-p 00807000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71738000-7173a000 r--p 00000000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173a000-7173b000 rw-p 00000000 fe:0a 1405                               /system/framework/boot-framework-graphics.vdex
7173b000-7173c000 r--p 00002000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173c000-7173d000 rw-p 00003000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173d000-7173f000 r--p 00000000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
7173f000-71741000 rw-p 00000000 fe:0a 1407                               /system/framework/boot-framework-location.vdex
71741000-71742000 r--p 00002000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71742000-71743000 rw-p 00003000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71743000-71745000 r--p 00000000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71745000-71746000 r-xp 00002000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71746000-71747000 rw-p 00000000 00:00 0                                  [anon:.bss]
71747000-71748000 rw-p 00000000 fe:0a 1403                               /system/framework/boot-framework-connectivity-b.vdex
71748000-71749000 r--p 00003000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71749000-7174a000 rw-p 00004000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
7174a000-7174f000 r--p 00000000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
7174f000-71766000 r-xp 00005000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71766000-71767000 rw-p 00000000 fe:0a 1399                               /system/framework/boot-ext.vdex
71767000-71768000 r--p 0001c000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71768000-71769000 rw-p 0001d000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71769000-71771000 r--p 00000000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71771000-71780000 rw-p 00000000 fe:0a 1419                               /system/framework/boot-telephony-common.vdex
71780000-71781000 r--p 00008000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71781000-71782000 rw-p 00009000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71782000-71785000 r--p 00000000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71785000-71786000 r-xp 00003000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71786000-7178b000 rw-p 00000000 fe:0a 1421                               /system/framework/boot-voip-common.vdex
7178b000-7178c000 r--p 00004000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178c000-7178d000 rw-p 00005000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178d000-7178f000 r--p 00000000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
7178f000-71791000 rw-p 00000000 fe:0a 1415                               /system/framework/boot-ims-common.vdex
71791000-71792000 r--p 00002000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71792000-71793000 rw-p 00003000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71793000-71795000 r--p 00000000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71795000-71796000 rw-p 00000000 fe:0a 1411                               /system/framework/boot-framework-platformcrashrecovery.vdex
71796000-71797000 r--p 00002000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71797000-71798000 rw-p 00003000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71798000-7179a000 r--p 00000000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179a000-7179b000 rw-p 00000000 fe:0a 1409                               /system/framework/boot-framework-ondeviceintelligence-platform.vdex
7179b000-7179c000 r--p 00002000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179c000-7179d000 rw-p 00003000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179d000-717cb000 r--p 00000000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
717cb000-7188c000 r-xp 0002e000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
7188c000-7188d000 rw-p 00000000 00:00 0                                  [anon:.bss]
7188d000-71896000 rw-p 00000000 fe:0a 1395                               /system/framework/boot-core-icu4j.vdex
71896000-71897000 r--p 000ef000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71897000-71898000 rw-p 000f0000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71898000-72167000 rw-p 00000000 00:00 0 
72167000-7217e000 r--p 00000000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
7217e000-721ae000 rw-p 00000000 fe:38 4804                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.vdex
721ae000-721af000 r--p 00017000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721af000-721b0000 rw-p 00018000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721b0000-727d6000 rw-p 00000000 00:00 0                                  [anon:dalvik-zygote space]
727d6000-727d7000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
727d7000-72836000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
72836000-751b1000 ---p 00000000 00:00 0                                  [anon:dalvik-non moving space]
751b1000-761b0000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
ebad6000-ebad7000 ---p 00000000 00:00 0                                  [anon:dalvik-Sentinel fault page]
5800000000-5800001000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800001000-5800002000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800002000-5800004000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800004000-5800037000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800037000-5800038000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800038000-5800053000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800053000-5800054000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800054000-580005b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580005b000-580005c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
580005c000-5800063000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800063000-5800064000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800064000-5800073000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800073000-5800074000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800074000-580008b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580008b000-580008c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
580008c000-58000ab000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
58000ab000-58000ac000 ---p 00000000 00:00 0                              [anon:partition_alloc]
58000ac000-58000e3000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
58000e3000-58000e4000 ---p 00000000 00:00 0                              [anon:partition_alloc]
58000e4000-58000f3000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
58000f3000-58000f4000 ---p 00000000 00:00 0                              [anon:partition_alloc]
58000f4000-5800103000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800103000-5800104000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800104000-5800113000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800113000-5800114000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800114000-5800133000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800133000-5800134000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800134000-5800143000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800143000-5800144000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800144000-5800157000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800157000-5800158000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800158000-580015f000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580015f000-5800160000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800160000-5800183000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800183000-5800184000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800184000-580018b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580018b000-580018c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
580018c000-58001cf000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
58001cf000-58001d0000 ---p 00000000 00:00 0                              [anon:partition_alloc]
58001d0000-58001f7000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
58001f7000-5800201000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800201000-5800202000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800202000-5800204000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800204000-5800254000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800254000-5800401000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800401000-5800402000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800402000-5800404000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800404000-5800433000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800433000-5800434000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800434000-580044b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580044b000-580044c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
580044c000-580048b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580048b000-580048c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
580048c000-58004ff000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
58004ff000-5800500000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800500000-5800507000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800507000-5800508000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800508000-5800512000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800512000-5800514000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800514000-580051e000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580051e000-5800520000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5800520000-580052a000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
580052a000-580052c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
580052c000-5800540000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5800540000-5a00001000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00001000-5a00003000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00003000-5a00008000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00008000-5a00009000 ---p 00000000 00:00 0 
5a00009000-5a0001e000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a0001e000-5a0001f000 ---p 00000000 00:00 0 
5a0001f000-5a00022000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00022000-5a00023000 ---p 00000000 00:00 0 
5a00023000-5a00064000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00064000-5a00065000 ---p 00000000 00:00 0 
5a00065000-5a000b8000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a000b8000-5a000b9000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a000b9000-5a000f2000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a000f2000-5a000f3000 ---p 00000000 00:00 0 
5a000f3000-5a00104000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00104000-5a00105000 ---p 00000000 00:00 0 
5a00105000-5a00126000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00126000-5a00127000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00127000-5a00140000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00140000-5a00141000 ---p 00000000 00:00 0 
5a00141000-5a00198000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00198000-5a00199000 ---p 00000000 00:00 0 
5a00199000-5a0019a000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a0019a000-5a0019b000 ---p 00000000 00:00 0 
5a0019b000-5a001a8000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a001a8000-5a001a9000 ---p 00000000 00:00 0 
5a001a9000-5a001dc000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a001dc000-5a001dd000 ---p 00000000 00:00 0 
5a001dd000-5a001fa000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a001fa000-5a001fb000 ---p 00000000 00:00 0 
5a001fb000-5a00201000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00201000-5a00203000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00203000-5a00204000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00204000-5a00205000 ---p 00000000 00:00 0 
5a00205000-5a00290000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00290000-5a00291000 ---p 00000000 00:00 0 
5a00291000-5a002ca000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a002ca000-5a002cb000 ---p 00000000 00:00 0 
5a002cb000-5a00314000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00314000-5a00315000 ---p 00000000 00:00 0 
5a00315000-5a0032c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a0032c000-5a0032d000 ---p 00000000 00:00 0 
5a0032d000-5a003b6000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a003b6000-5a003b7000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a003b7000-5a003f6000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a003f6000-5a003f7000 ---p 00000000 00:00 0 
5a003f7000-5a00401000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00401000-5a00403000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00403000-5a00601000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00601000-5a00603000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00603000-5a00801000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00801000-5a00803000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00803000-5a00a01000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a01000-5a00a03000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a03000-5a00a04000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a04000-5a00a13000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a13000-5a00a14000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a14000-5a00a61000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a61000-5a00a64000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a64000-5a00a6d000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a6d000-5a00a70000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a70000-5a00a7b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a7b000-5a00a7c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a7c000-5a00a8b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a8b000-5a00a8c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a8c000-5a00a97000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00a97000-5a00a98000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00a98000-5a00aa9000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00aa9000-5a00aac000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00aac000-5a00ab5000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00ab5000-5a00ab8000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00ab8000-5a00acb000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00acb000-5a00acc000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00acc000-5a00aed000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00aed000-5a00af0000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00af0000-5a00afd000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00afd000-5a00b00000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b00000-5a00b0f000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b0f000-5a00b10000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b10000-5a00b2f000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b2f000-5a00b30000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b30000-5a00b3d000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b3d000-5a00b40000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b40000-5a00b4b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b4b000-5a00b4c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b4c000-5a00b5b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b5b000-5a00b5c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b5c000-5a00b6b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b6b000-5a00b6c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b6c000-5a00b7b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b7b000-5a00b7c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b7c000-5a00b8b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b8b000-5a00b8c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b8c000-5a00b99000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00b99000-5a00b9c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00b9c000-5a00bbf000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00bbf000-5a00bc0000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00bc0000-5a00bcf000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00bcf000-5a00bd0000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00bd0000-5a00bd7000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00bd7000-5a00bd8000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00bd8000-5a00be1000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00be1000-5a00be4000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00be4000-5a00bf9000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00bf9000-5a00c01000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c01000-5a00c03000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c03000-5a00c04000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c04000-5a00c0d000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c0d000-5a00c10000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c10000-5a00c27000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c27000-5a00c28000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c28000-5a00c2f000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c2f000-5a00c30000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c30000-5a00c3f000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c3f000-5a00c40000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c40000-5a00c49000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c49000-5a00c4c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c4c000-5a00c8b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00c8b000-5a00c8c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00c8c000-5a00cbb000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00cbb000-5a00cbc000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00cbc000-5a00ccb000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00ccb000-5a00ccc000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00ccc000-5a00cef000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00cef000-5a00cf0000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00cf0000-5a00cf9000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00cf9000-5a00cfc000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00cfc000-5a00d0b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d0b000-5a00d0c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d0c000-5a00d49000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d49000-5a00d4c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d4c000-5a00d5b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d5b000-5a00d5c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d5c000-5a00d67000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d67000-5a00d68000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d68000-5a00d7b000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d7b000-5a00d7c000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d7c000-5a00d85000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d85000-5a00d88000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d88000-5a00d97000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00d97000-5a00d98000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00d98000-5a00da1000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00da1000-5a00da4000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00da4000-5a00dad000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
5a00dad000-5a00e01000 ---p 00000000 00:00 0                              [anon:partition_alloc]
5a00e01000-5a00e03000 rw-p 00000000 00:00 0                              [anon:partition_alloc]
