1	200	headers=11	body=51	url=https://aweme.snssdk.com/aweme/v2/video/safety/check/?klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&iid=3313280560987770&device_id=4087336283154583&ac=wifi&channel=vivo_1128_64&aid=1128&app_name=aweme&version_code=350100&version_name=35.1.0&device_platform=android&os=android&ssmix=a&device_type=Pixel+6&device_brand=google&language=zh&os_api=35&os_version=15&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&_rticket=1788278436100&package=com.ss.android.ugc.aweme&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278435&cdid=3c8e225d-27e2-4294-8873-9009960e7908
2	200	headers=8	body=0	url=https://aweme.snssdk.com/service/settings/v2/?has_local_cache=true&app=1&default=1&settings_time=1788278373&klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&iid=3313280560987770&device_id=4087336283154583&ac=wifi&channel=vivo_1128_64&aid=1128&app_name=aweme&version_code=350100&version_name=35.1.0&device_platform=android&os=android&ssmix=a&device_type=Pixel+6&device_brand=google&language=zh&os_api=35&os_version=15&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&_rticket=1788278435141&package=com.ss.android.ugc.aweme&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278434&cdid=3c8e225d-27e2-4294-8873-9009960e7908
3	200	headers=11	body=107	url=https://webcast.amemv.com/webcast/distribution/check_user_live_status/?iid=3313280560987770&device_id=4087336283154583&ac=wifi&channel=vivo_1128_64&aid=1128&app_name=aweme&version_code=350100&version_name=35.1.0&device_platform=android&os=android&device_type=Pixel+6&device_brand=google&language=zh&os_version=15&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&package=com.ss.android.ugc.aweme&mcc_mnc=46000&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278437&cdid=3c8e225d-27e2-4294-8873-9009960e7908
4	200	headers=10	body=165	url=https://jsb.snssdk.com/src/server/v2/package
5	200	headers=11	body=454	url=https://ib.snssdk.com/cloudpush/promotion/keep_alive/?alliance_sdk_version_code=30915&country=CN&push_sdk_version=30915&iid=3313280560987770&channel=vivo_1128_64&is_foreground=1&device_type=Pixel+6&language=zh&os_detail_type=android&device_manufacturer=Google&platform=phone&update_version_code=35109900&rom=13003188&os_api=35&tz_name=Asia%2FShanghai&push_sdk_version_name=3.9.15-rc.0&tz_offset=28800&alliance_sdk_version_name=3.9.15-rc.0&dpi=420&push_device_id=9ef28bf85093b31974844d7d61475f21ae88753e51557ea53aeb1e4c14125f38&ac=wifi&package=com.ss.android.ugc.aweme&device_id=4087336283154583&os=android&os_version=15&version_code=350100&proxy_support_type=3&app_name=aweme&version_name=35.1.0&device_brand=google&region=cn&aid=1128&rom_version=35&klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&device_platform=android&ssmix=a&manifest_version_code=350101&resolution=1080*2209&_rticket=1788278440260&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278439&cdid=3c8e225d-27e2-4294-8873-9009960e7908
6	200	headers=12	body=514	url=https://aweme.snssdk.com/aweme/v1/aweme/stats/?klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&iid=3313280560987770&device_id=4087336283154583&ac=wifi&channel=vivo_1128_64&aid=1128&app_name=aweme&version_code=350100&version_name=35.1.0&device_platform=android&os=android&ssmix=a&device_type=Pixel+6&device_brand=google&language=zh&os_api=35&os_version=15&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&_rticket=1788278440297&package=com.ss.android.ugc.aweme&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278439&cdid=3c8e225d-27e2-4294-8873-9009960e7908
7	200	headers=8	body=0	url=https://aweme.snssdk.com/check_version/v7/?cpu_abi=arm64-v8a%2C+armeabi-v7a%2C+armeabi&md5=727ebb107c4cc6a5035869afb3e6fc9b&diff_sdk_version=1&call_type=1&klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&iid=3313280560987770&device_id=4087336283154583&ac=wifi&channel=vivo_1128_64&aid=1128&app_name=aweme&version_code=350100&version_name=35.1.0&device_platform=android&os=android&ssmix=a&device_type=Pixel+6&device_brand=google&language=zh&os_api=35&os_version=15&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&_rticket=1788278440978&package=com.ss.android.ugc.aweme&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278440&cdid=3c8e225d-27e2-4294-8873-9009960e7908
8	200	headers=11	body=18198	url=https://aweme.snssdk.com/service/2/app_log/?version_code=350100&device_platform=android&device_id=4087336283154583&aid=1128&iid=3313280560987770&tt_data=a
9	200	headers=12	body=0	url=https://aweme.snssdk.com/service/settings/v3/?aid=1128&iid=3313280560987770&device_id=4087336283154583&channel=vivo_1128_64&device_platform=android&version_code=350100&caller_name=interaction_sdk&ctx_infos&os_version=15&device_type=Pixel+6&klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&ac=wifi&app_name=aweme&version_name=35.1.0&os=android&ssmix=a&device_brand=google&language=zh&os_api=35&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&_rticket=1788278442640&package=com.ss.android.ugc.aweme&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278442&cdid=3c8e225d-27e2-4294-8873-9009960e7908
10	200	headers=12	body=76	url=https://ecom.snssdk.com/aweme/v2/commerce/bff/cold_start?fe_version=20042&klink_egdi=AAL6F2JRRmTyRcmhfWO8fpeIax20xWdbnFyoOkbHLTA1hgY6i5yr6vS9&iid=3313280560987770&device_id=4087336283154583&ac=wifi&channel=vivo_1128_64&aid=1128&app_name=aweme&version_code=350100&version_name=35.1.0&device_platform=android&os=android&ssmix=a&device_type=Pixel+6&device_brand=google&language=zh&os_api=35&os_version=15&manifest_version_code=350101&resolution=1080*2209&dpi=420&update_version_code=35109900&_rticket=1788278443676&package=com.ss.android.ugc.aweme&mcc_mnc=46000&first_launch_timestamp=1788265682&last_deeplink_update_version_code=0&cpu_support64=true&host_abi=arm64-v8a&is_guest_mode=0&app_type=normal&minor_status=0&appTheme=light&is_preinstall=0&need_personal_recommend=1&is_android_pad=0&is_android_fold=0&ts=1788278443&cdid=3c8e225d-27e2-4294-8873-9009960e7908
