14000000-34000000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space]
70dc6000-70dc7000 rw-p 002d4000 fe:0a 1385                               /system/framework/arm64/boot.oat
70dc7000-70dd6000 r--p 00000000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70dd6000-70e12000 r-xp 0000f000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e12000-70e13000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e13000-70e16000 rw-p 00000000 fe:0a 1397                               /system/framework/boot-core-libart.vdex
70e16000-70e17000 r--p 0004b000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e17000-70e18000 rw-p 0004c000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e18000-70e26000 r--p 00000000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e26000-70e55000 r-xp 0000e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e55000-70e56000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e56000-70e58000 rw-p 00000000 fe:0a 1417                               /system/framework/boot-okhttp.vdex
70e58000-70e59000 r--p 0003d000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e59000-70e5a000 rw-p 0003e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e5a000-70e61000 r--p 00000000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e61000-70e70000 r-xp 00007000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e70000-70e71000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e71000-70e79000 rw-p 00000000 fe:0a 1393                               /system/framework/boot-bouncycastle.vdex
70e79000-70e7a000 r--p 00016000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7a000-70e7b000 rw-p 00017000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7b000-70e7e000 r--p 00000000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e7e000-70e83000 rw-p 00000000 fe:0a 1391                               /system/framework/boot-apache-xml.vdex
70e83000-70e84000 r--p 00003000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e84000-70e85000 rw-p 00004000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e85000-71060000 r--p 00000000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71060000-7168b000 r-xp 001db000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
7168b000-7168c000 rw-p 00000000 00:00 0                                  [anon:.bss]
7168c000-71736000 rw-p 00000000 fe:0a 1413                               /system/framework/boot-framework.vdex
71736000-71737000 r--p 00806000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71737000-71738000 rw-p 00807000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71738000-7173a000 r--p 00000000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173a000-7173b000 rw-p 00000000 fe:0a 1405                               /system/framework/boot-framework-graphics.vdex
7173b000-7173c000 r--p 00002000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173c000-7173d000 rw-p 00003000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173d000-7173f000 r--p 00000000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
7173f000-71741000 rw-p 00000000 fe:0a 1407                               /system/framework/boot-framework-location.vdex
71741000-71742000 r--p 00002000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71742000-71743000 rw-p 00003000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71743000-71745000 r--p 00000000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71745000-71746000 r-xp 00002000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71746000-71747000 rw-p 00000000 00:00 0                                  [anon:.bss]
71747000-71748000 rw-p 00000000 fe:0a 1403                               /system/framework/boot-framework-connectivity-b.vdex
71748000-71749000 r--p 00003000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71749000-7174a000 rw-p 00004000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
7174a000-7174f000 r--p 00000000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
7174f000-71766000 r-xp 00005000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71766000-71767000 rw-p 00000000 fe:0a 1399                               /system/framework/boot-ext.vdex
71767000-71768000 r--p 0001c000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71768000-71769000 rw-p 0001d000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71769000-71771000 r--p 00000000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71771000-71780000 rw-p 00000000 fe:0a 1419                               /system/framework/boot-telephony-common.vdex
71780000-71781000 r--p 00008000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71781000-71782000 rw-p 00009000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71782000-71785000 r--p 00000000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71785000-71786000 r-xp 00003000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71786000-7178b000 rw-p 00000000 fe:0a 1421                               /system/framework/boot-voip-common.vdex
7178b000-7178c000 r--p 00004000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178c000-7178d000 rw-p 00005000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178d000-7178f000 r--p 00000000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
7178f000-71791000 rw-p 00000000 fe:0a 1415                               /system/framework/boot-ims-common.vdex
71791000-71792000 r--p 00002000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71792000-71793000 rw-p 00003000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71793000-71795000 r--p 00000000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71795000-71796000 rw-p 00000000 fe:0a 1411                               /system/framework/boot-framework-platformcrashrecovery.vdex
71796000-71797000 r--p 00002000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71797000-71798000 rw-p 00003000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71798000-7179a000 r--p 00000000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179a000-7179b000 rw-p 00000000 fe:0a 1409                               /system/framework/boot-framework-ondeviceintelligence-platform.vdex
7179b000-7179c000 r--p 00002000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179c000-7179d000 rw-p 00003000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179d000-717cb000 r--p 00000000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
717cb000-7188c000 r-xp 0002e000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
7188c000-7188d000 rw-p 00000000 00:00 0                                  [anon:.bss]
7188d000-71896000 rw-p 00000000 fe:0a 1395                               /system/framework/boot-core-icu4j.vdex
71896000-71897000 r--p 000ef000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71897000-71898000 rw-p 000f0000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71898000-72167000 rw-p 00000000 00:00 0 
72167000-7217e000 r--p 00000000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
7217e000-721ae000 rw-p 00000000 fe:38 4804                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.vdex
721ae000-721af000 r--p 00017000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721af000-721b0000 rw-p 00018000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721b0000-727d6000 rw-p 00000000 00:00 0                                  [anon:dalvik-zygote space]
727d6000-727d7000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
727d7000-7280a000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
7280a000-751b1000 ---p 00000000 00:00 0                                  [anon:dalvik-non moving space]
751b1000-761b0000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
ebad6000-ebad7000 ---p 00000000 00:00 0                                  [anon:dalvik-Sentinel fault page]
5ef0600000-5ef0a01000 rw-s 5ef0600000 00:11 513                          /dev/mali0
5ef4800000-5ef4c01000 rw-s 5ef4800000 00:11 513                          /dev/mali0
5ef5400000-5ef5801000 rw-s 5ef5400000 00:11 513                          /dev/mali0
5ef58b5000-5ef59ce000 rw-s 5ef58b5000 00:11 513                          /dev/mali0
5ef5ae7000-5ef5c00000 rw-s 5ef5ae7000 00:11 513                          /dev/mali0
5ef5c00000-5ef5f0d000 rw-s 5ef5c00000 00:11 513                          /dev/mali0
5ef656a000-5ef6683000 rw-s 5ef656a000 00:11 513                          /dev/mali0
5ef6683000-5ef679c000 rw-s 5ef6683000 00:11 513                          /dev/mali0
5ef679c000-5ef68b5000 rw-s 5ef679c000 00:11 513                          /dev/mali0
5ef68b5000-5ef69ce000 rw-s 5ef68b5000 00:11 513                          /dev/mali0
5ef69ce000-5ef6ae7000 rw-s 5ef69ce000 00:11 513                          /dev/mali0
5ef6ae7000-5ef6c00000 rw-s 5ef6ae7000 00:11 513                          /dev/mali0
5ef6c00000-5ef776e000 rw-s 5ef6c00000 00:11 513                          /dev/mali0
5ef7865000-5ef797e000 rw-s 5ef7865000 00:11 513                          /dev/mali0
5ef797e000-5ef7a97000 rw-s 5ef797e000 00:11 513                          /dev/mali0
5ef7a97000-5ef7c00000 rw-s 5ef7a97000 00:11 513                          /dev/mali0
5ef7c83000-5ef7d9c000 rw-s 5ef7c83000 00:11 513                          /dev/mali0
5ef7d9c000-5ef7eb5000 rw-s 5ef7d9c000 00:11 513                          /dev/mali0
5ef7eb5000-5ef7fce000 rw-s 5ef7eb5000 00:11 513                          /dev/mali0
5ef7fce000-5ef80e7000 rw-s 5ef7fce000 00:11 513                          /dev/mali0
5ef8200000-5ef87fb000 rw-s 5ef8200000 00:11 513                          /dev/mali0
5ef8ee7000-5ef9000000 rw-s 5ef8ee7000 00:11 513                          /dev/mali0
5ef9000000-5ef9401000 rw-s 5ef9000000 00:11 513                          /dev/mali0
5ef9497000-5ef9600000 rw-s 5ef9497000 00:11 513                          /dev/mali0
5ef9600000-5ef9809000 rw-s 5ef9600000 00:11 513                          /dev/mali0
5ef9897000-5ef9a00000 rw-s 5ef9897000 00:11 513                          /dev/mali0
5ef9a00000-5efa1f9000 rw-s 5ef9a00000 00:11 513                          /dev/mali0
5efa215000-5efa32e000 rw-s 5efa215000 00:11 513                          /dev/mali0
5efa32e000-5efa497000 rw-s 5efa32e000 00:11 513                          /dev/mali0
5efa497000-5efa600000 rw-s 5efa497000 00:11 513                          /dev/mali0
5efa6b5000-5efa7ce000 rw-s 5efa6b5000 00:11 513                          /dev/mali0
5efa7ce000-5efa8e7000 rw-s 5efa7ce000 00:11 513                          /dev/mali0
5efa8e7000-5efaa00000 rw-s 5efa8e7000 00:11 513                          /dev/mali0
5efaa00000-5efae01000 rw-s 5efaa00000 00:11 513                          /dev/mali0
5efae97000-5efb000000 rw-s 5efae97000 00:11 513                          /dev/mali0
5efba97000-5efbc00000 rw-s 5efba97000 00:11 513                          /dev/mali0
5efc697000-5efc800000 rw-s 5efc697000 00:11 513                          /dev/mali0
5efc800000-5efca01000 rw-s 5efc800000 00:11 513                          /dev/mali0
5efca97000-5efcc00000 rw-s 5efca97000 00:11 513                          /dev/mali0
5efcc00000-5efce21000 rw-s 5efcc00000 00:11 513                          /dev/mali0
5efce97000-5efd000000 rw-s 5efce97000 00:11 513                          /dev/mali0
5efd000000-5efda1f000 rw-s 5efd000000 00:11 513                          /dev/mali0
5efdae7000-5efdc00000 rw-s 5efdae7000 00:11 513                          /dev/mali0
5efdc00000-5efe61f000 rw-s 5efdc00000 00:11 513                          /dev/mali0
5efe666000-5efe6a6000 ---s 5efe666000 00:11 513                          /dev/mali0
5efe6a6000-5efe6c6000 rw-s 5efe6a6000 00:11 513                          /dev/mali0
5efe6e8000-5efe708000 rw-s 5efe6e8000 00:11 513                          /dev/mali0
5efe708000-5efe714000 rw-s 5efe708000 00:11 513                          /dev/mali0
5efe716000-5efe717000 rw-s 5efe716000 00:11 513                          /dev/mali0
5efe719000-5efe71a000 rw-s 5efe719000 00:11 513                          /dev/mali0
5efe71c000-5efe71d000 rw-s 5efe71c000 00:11 513                          /dev/mali0
5efe71f000-5efe720000 rw-s 5efe71f000 00:11 513                          /dev/mali0
5efe721000-5efe722000 rw-s 5efe721000 00:11 513                          /dev/mali0
5efe722000-5efe723000 rw-s 5efe722000 00:11 513                          /dev/mali0
5efe727000-5efe728000 rw-s 5efe727000 00:11 513                          /dev/mali0
5efe73d000-5efe73e000 rw-s 5efe73d000 00:11 513                          /dev/mali0
5efe73e000-5efe73f000 rw-s 5efe73e000 00:11 513                          /dev/mali0
5efe73f000-5efe75f000 rw-s 5efe73f000 00:11 513                          /dev/mali0
5efe75f000-5efe780000 rw-s 5efe75f000 00:11 513                          /dev/mali0
5efe780000-5efe7a0000 rw-s 5efe780000 00:11 513                          /dev/mali0
5efe7a0000-5efe7e0000 ---s 5efe7a0000 00:11 513                          /dev/mali0
5efe7e0000-5efe800000 rw-s 5efe7e0000 00:11 513                          /dev/mali0
5efe800000-5eff21f000 rw-s 5efe800000 00:11 513                          /dev/mali0
5eff227000-5eff228000 rw-s 5eff227000 00:11 513                          /dev/mali0
5eff228000-5eff229000 rw-s 5eff228000 00:11 513                          /dev/mali0
5eff229000-5eff22a000 rw-s 5eff229000 00:11 513                          /dev/mali0
5eff22a000-5eff22b000 rw-s 5eff22a000 00:11 513                          /dev/mali0
5eff230000-5eff231000 rw-s 5eff230000 00:11 513                          /dev/mali0
5eff23f000-5eff25f000 rw-s 5eff23f000 00:11 513                          /dev/mali0
5eff25f000-5eff27f000 rw-s 5eff25f000 00:11 513                          /dev/mali0
5eff27f000-5eff29f000 rw-s 5eff27f000 00:11 513                          /dev/mali0
5eff29f000-5eff2bf000 rw-s 5eff29f000 00:11 513                          /dev/mali0
5eff2bf000-5eff2df000 rw-s 5eff2bf000 00:11 513                          /dev/mali0
5eff2df000-5eff2ff000 rw-s 5eff2df000 00:11 513                          /dev/mali0
5eff2ff000-5eff400000 rw-s 5eff2ff000 00:11 513                          /dev/mali0
5eff400000-5effe1f000 rw-s 5eff400000 00:11 513                          /dev/mali0
5effe1f000-5effe20000 rw-s 5effe1f000 00:11 513                          /dev/mali0
5effe20000-5effe21000 rw-s 5effe20000 00:11 513                          /dev/mali0
5effe21000-5effe22000 rw-s 5effe21000 00:11 513                          /dev/mali0
5effe22000-5effe23000 rw-s 5effe22000 00:11 513                          /dev/mali0
5effe23000-5effe24000 rw-s 5effe23000 00:11 513                          /dev/mali0
5effe24000-5effe25000 rw-s 5effe24000 00:11 513                          /dev/mali0
5effe25000-5effe26000 rw-s 5effe25000 00:11 513                          /dev/mali0
5effe26000-5effe27000 rw-s 5effe26000 00:11 513                          /dev/mali0
5effe27000-5effe28000 rw-s 5effe27000 00:11 513                          /dev/mali0
5effe28000-5effe29000 rw-s 5effe28000 00:11 513                          /dev/mali0
5effe29000-5effe2a000 rw-s 5effe29000 00:11 513                          /dev/mali0
5effe2a000-5effe2b000 rw-s 5effe2a000 00:11 513                          /dev/mali0
5effe2b000-5effe2c000 rw-s 5effe2b000 00:11 513                          /dev/mali0
5effe2c000-5effe2d000 rw-s 5effe2c000 00:11 513                          /dev/mali0
5effe2d000-5effe2e000 rw-s 5effe2d000 00:11 513                          /dev/mali0
5effe2e000-5effe2f000 rw-s 5effe2e000 00:11 513                          /dev/mali0
5effe2f000-5effe30000 rw-s 5effe2f000 00:11 513                          /dev/mali0
5effe30000-5effe31000 rw-s 5effe30000 00:11 513                          /dev/mali0
5effe31000-5effe51000 rw-s 5effe31000 00:11 513                          /dev/mali0
5effe51000-5effe71000 rw-s 5effe51000 00:11 513                          /dev/mali0
5effe71000-5effe72000 rw-s 5effe71000 00:11 513                          /dev/mali0
5effe72000-5effe73000 rw-s 5effe72000 00:11 513                          /dev/mali0
5effe73000-5effe74000 rw-s 5effe73000 00:11 513                          /dev/mali0
5effe74000-5effe75000 rw-s 5effe74000 00:11 513                          /dev/mali0
5effe75000-5effe76000 rw-s 5effe75000 00:11 513                          /dev/mali0
5effe76000-5effe77000 rw-s 5effe76000 00:11 513                          /dev/mali0
5effe77000-5effe78000 rw-s 5effe77000 00:11 513                          /dev/mali0
5effe78000-5effe79000 rw-s 5effe78000 00:11 513                          /dev/mali0
5effe79000-5effe7a000 rw-s 5effe79000 00:11 513                          /dev/mali0
5effe7a000-5effe7b000 rw-s 5effe7a000 00:11 513                          /dev/mali0
5effe7b000-5effe7c000 rw-s 5effe7b000 00:11 513                          /dev/mali0
5effe7c000-5effe7d000 rw-s 5effe7c000 00:11 513                          /dev/mali0
5effe7d000-5effe9d000 rw-s 5effe7d000 00:11 513                          /dev/mali0
5effe9d000-5effeb3000 rw-s 5effe9d000 00:11 513                          /dev/mali0
5effeb3000-5effec9000 rw-s 5effeb3000 00:11 513                          /dev/mali0
5effec9000-5effee9000 rw-s 5effec9000 00:11 513                          /dev/mali0
5effee9000-5effeff000 rw-s 5effee9000 00:11 513                          /dev/mali0
5effeff000-5efff00000 rw-s 5effeff000 00:11 513                          /dev/mali0
5efff00000-5efff01000 rw-s 5efff00000 00:11 513                          /dev/mali0
5efff01000-5efff02000 rw-s 5efff01000 00:11 513                          /dev/mali0
5efff02000-5efff23000 rw-s 5efff02000 00:11 513                          /dev/mali0
5efff23000-5efff24000 rw-s 5efff23000 00:11 513                          /dev/mali0
5efff24000-5efff44000 rw-s 5efff24000 00:11 513                          /dev/mali0
5efff44000-5efffc5000 rw-s 5efff44000 00:11 513                          /dev/mali0
5efffc5000-5efffc6000 rw-s 5efffc5000 00:11 513                          /dev/mali0
5efffc6000-5efffdc000 rw-s 5efffc6000 00:11 513                          /dev/mali0
5efffdc000-5efffdd000 rw-s 5efffdc000 00:11 513                          /dev/mali0
5efffdd000-5efffde000 rw-s 5efffdd000 00:11 513                          /dev/mali0
5efffde000-5efffdf000 rw-s 5efffde000 00:11 513                          /dev/mali0
5efffdf000-5efffe0000 rw-s 5efffdf000 00:11 513                          /dev/mali0
5efffe0000-5efffe1000 rw-s 5efffe0000 00:11 513                          /dev/mali0
5efffe1000-5efffe2000 rw-s 5efffe1000 00:11 513                          /dev/mali0
5efffe2000-5efffe3000 rw-s 5efffe2000 00:11 513                          /dev/mali0
5efffe3000-5efffe4000 rw-s 5efffe3000 00:11 513                          /dev/mali0
5efffe4000-5efffe5000 rw-s 5efffe4000 00:11 513                          /dev/mali0
5efffe5000-5efffe6000 rw-s 5efffe5000 00:11 513                          /dev/mali0
5efffe6000-5efffe7000 rw-s 5efffe6000 00:11 513                          /dev/mali0
5efffe7000-5efffe8000 rw-s 5efffe7000 00:11 513                          /dev/mali0
5efffe8000-5efffe9000 rw-s 5efffe8000 00:11 513                          /dev/mali0
5efffe9000-5efffea000 rw-s 5efffe9000 00:11 513                          /dev/mali0
5efffea000-5efffeb000 rw-s 5efffea000 00:11 513                          /dev/mali0
5efffeb000-5efffec000 rw-s 5efffeb000 00:11 513                          /dev/mali0
5efffec000-5efffed000 rw-s 5efffec000 00:11 513                          /dev/mali0
5efffed000-5efffee000 rw-s 5efffed000 00:11 513                          /dev/mali0
5efffee000-5efffef000 rw-s 5efffee000 00:11 513                          /dev/mali0
5efffef000-5effff0000 rw-s 5efffef000 00:11 513                          /dev/mali0
5effff0000-5effff1000 rw-s 5effff0000 00:11 513                          /dev/mali0
5effff1000-5effff2000 rw-s 5effff1000 00:11 513                          /dev/mali0
5effff2000-5effff3000 rw-s 5effff2000 00:11 513                          /dev/mali0
5effff3000-5effff4000 rw-s 5effff3000 00:11 513                          /dev/mali0
5effff4000-5effffa000 rw-s 5effff4000 00:11 513                          /dev/mali0
5effffa000-5effffb000 rw-s 5effffa000 00:11 513                          /dev/mali0
5effffb000-5effffc000 rw-s 5effffb000 00:11 513                          /dev/mali0
5effffc000-5effffd000 rw-s 5effffc000 00:11 513                          /dev/mali0
5effffd000-5effffe000 rw-s 5effffd000 00:11 513                          /dev/mali0
5effffe000-5efffff000 rw-s 5effffe000 00:11 513                          /dev/mali0
5efffff000-5f00000000 rw-s 5efffff000 00:11 513                          /dev/mali0
641105e000-6411060000 r--p 00000000 fe:0a 156                            /system/bin/app_process64
6411060000-6411061000 r-xp 00002000 fe:0a 156                            /system/bin/app_process64
6411061000-6411062000 r--p 00003000 fe:0a 156                            /system/bin/app_process64
6411062000-6411063000 rw-p 00004000 fe:0a 156                            /system/bin/app_process64
676b4eb000-676b768000 ---p 00000000 00:00 0 
676b768000-676b76c000 rw-p 00000000 00:00 0 
676b76c000-676cc3c000 ---p 00000000 00:00 0 
676cc3c000-676cc40000 rw-p 00000000 00:00 0 
676cc40000-676d5c4000 ---p 00000000 00:00 0 
676d5c4000-676d5c8000 rw-p 00000000 00:00 0 
676d5c8000-676e8a4000 ---p 00000000 00:00 0 
676e8a4000-676e8a8000 rw-p 00000000 00:00 0 
676e8a8000-6770440000 ---p 00000000 00:00 0 
6770440000-6770444000 rw-p 00000000 00:00 0 
6770444000-67704eb000 ---p 00000000 00:00 0 
67714eb000-6771e5c000 ---p 00000000 00:00 0 
6771e5c000-6771e60000 rw-p 00000000 00:00 0 
6771e60000-6772858000 ---p 00000000 00:00 0 
6772858000-677285c000 rw-p 00000000 00:00 0 
677285c000-6774048000 ---p 00000000 00:00 0 
6774048000-677404c000 rw-p 00000000 00:00 0 
677404c000-6774b14000 ---p 00000000 00:00 0 
6774b14000-6774b18000 rw-p 00000000 00:00 0 
6774b18000-6775b68000 ---p 00000000 00:00 0 
6775b68000-6775b6c000 rw-p 00000000 00:00 0 
6775b6c000-6776a90000 ---p 00000000 00:00 0 
6776a90000-6776a94000 rw-p 00000000 00:00 0 
6776a94000-6777bdc000 ---p 00000000 00:00 0 
6777bdc000-6777be0000 rw-p 00000000 00:00 0 
6777be0000-67790b4000 ---p 00000000 00:00 0 
67790b4000-67790b8000 rw-p 00000000 00:00 0 
67790b8000-6779b14000 ---p 00000000 00:00 0 
6779b14000-6779b18000 rw-p 00000000 00:00 0 
6779b18000-677b444000 ---p 00000000 00:00 0 
677b444000-677b448000 rw-p 00000000 00:00 0 
677b448000-677b944000 ---p 00000000 00:00 0 
677b944000-677b948000 rw-p 00000000 00:00 0 
677b948000-677ca88000 ---p 00000000 00:00 0 
677ca88000-677ca8c000 rw-p 00000000 00:00 0 
677ca8c000-677e36c000 ---p 00000000 00:00 0 
677e36c000-677e370000 rw-p 00000000 00:00 0 
677e370000-677f120000 ---p 00000000 00:00 0 
677f120000-677f124000 rw-p 00000000 00:00 0 
677f124000-677fc14000 ---p 00000000 00:00 0 
677fc14000-677fc18000 rw-p 00000000 00:00 0 
677fc18000-6780654000 ---p 00000000 00:00 0 
6780654000-6780658000 rw-p 00000000 00:00 0 
6780658000-67814eb000 ---p 00000000 00:00 0 
6781600000-67818a8000 ---p 00000000 00:00 0 
67818a8000-67818ac000 rw-p 00000000 00:00 0 
67818ac000-67831c8000 ---p 00000000 00:00 0 
67831c8000-67831cc000 rw-p 00000000 00:00 0 
67831cc000-6783ad8000 ---p 00000000 00:00 0 
6783ad8000-6783adc000 rw-p 00000000 00:00 0 
6783adc000-6784698000 ---p 00000000 00:00 0 
6784698000-678469c000 rw-p 00000000 00:00 0 
678469c000-6785b60000 ---p 00000000 00:00 0 
6785b60000-6785b64000 rw-p 00000000 00:00 0 
6785b64000-678687c000 ---p 00000000 00:00 0 
678687c000-6786880000 rw-p 00000000 00:00 0 
6786880000-67883e8000 ---p 00000000 00:00 0 
67883e8000-67883ec000 rw-p 00000000 00:00 0 
67883ec000-6788600000 ---p 00000000 00:00 0 
6789600000-678a3b0000 ---p 00000000 00:00 0 
678a3b0000-678a3b4000 rw-p 00000000 00:00 0 
678a3b4000-678a600000 ---p 00000000 00:00 0 
678bfbd000-678c2cc000 ---p 00000000 00:00 0 
678c2cc000-678c2d0000 rw-p 00000000 00:00 0 
678c2d0000-678d5f4000 ---p 00000000 00:00 0 
678d5f4000-678d5f8000 rw-p 00000000 00:00 0 
678d5f8000-678ee0c000 ---p 00000000 00:00 0 
678ee0c000-678ee10000 rw-p 00000000 00:00 0 
678ee10000-678f8cc000 ---p 00000000 00:00 0 
678f8cc000-678f8d0000 rw-p 00000000 00:00 0 
678f8d0000-678ffbd000 ---p 00000000 00:00 0 
6790fbd000-6791c7c000 ---p 00000000 00:00 0 
6791c7c000-6791c80000 rw-p 00000000 00:00 0 
6791c80000-6791fbd000 ---p 00000000 00:00 0 
6792fbd000-6793ee4000 ---p 00000000 00:00 0 
